Product ID,Active (0/1),Name *,"Categories (x,y,z...)",Price tax excluded or Price tax included,Tax rules ID,Wholesale price,On sale (0/1),Discount amount,Discount percent,Discount from (yyyy-mm-dd),Discount to (yyyy-mm-dd),Reference #,Supplier reference #,Supplier,Manufacturer,EAN13,UPC,Ecotax,Width,Height,Depth,Weight,Quantity,Minimal quantity,Visibility,Additional shipping cost,Unity,Unit price,Short description,Description,"Tags (x,y,z...)",Meta title,Meta keywords,Meta description,URL rewritten,Text when in stock,Text when backorder allowed,"Available for order (0 = No, 1 = Yes)",Product available date,Product creation date,"Show price (0 = No, 1 = Yes)","Image URLs (x,y,z...)","Delete existing images (0 = No, 1 = Yes)",Feature(Name:Value:Position),"Available online only (0 = No, 1 = Yes)",Condition,"Customizable (0 = No, 1 = Yes)","Uploadable files (0 = No, 1 = Yes)","Text fields (0 = No, 1 = Yes)",Out of stock,ID / Name of shop,Advanced stock management,Depends On Stock,Warehouse
10,1,Kronenbourg Blonde -  6x25 cl Fardeau de 4 Packs,"Boissons, Bières,Kronenbourg","2,8967",1,,0,,,,,3080216047645,15812,,Kronenbourg,3080216047645,,1,,,,,100,1,,,,,<p>Découvrez notre produit <strong>Kronenbourg Kronenbourg Blonde -  6x25 cl Fardeau de 4 Packs 3080216047645</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p>,"<p>Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6x25 cl Fardeau de 4 Packs. Production fraîche.</p>",,Kronenbourg Kronenbourg Blonde -  6x25 cl Fardeau de 4 Packs Achat demi gros,"Boissons, Bières,Kronenbourg,Kronenbourg,3080216047645,demi gros gros","Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6x25 cl Fardeau de 4 Packs.",3080216047645-Kronenbourg Blonde -  6x25 cl Fardeau de 4 Packs,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,,0,"Unités par palette:416,Unités par demi-palette:208,PCB:4,Degrés d'alcool:4.2,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
11,1,Kronenbourg Blonde -  10 x 25 cl Fardeau de 2 Packs,"Boissons, Bières,Kronenbourg","4,5888",1,,0,,,,,3080216047690,15818,,Kronenbourg,3080216047690,,1,,,,,101,1,,,,,<p>Découvrez notre produit <strong>Kronenbourg Kronenbourg Blonde -  10 x 25 cl Fardeau de 2 Packs 3080216047690</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p>,"<p>Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  10 x 25 cl Fardeau de 2 Packs. Production fraîche.</p>",,Kronenbourg Kronenbourg Blonde -  10 x 25 cl Fardeau de 2 Packs Achat demi gros,"Boissons, Bières,Kronenbourg,Kronenbourg,3080216047690,demi gros gros","Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  10 x 25 cl Fardeau de 2 Packs.",3080216047690-Kronenbourg Blonde -  10 x 25 cl Fardeau de 2 Packs,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-11,2018-03-11,1,,0,"Unités par palette:272,Unités par demi-palette:136,PCB:2,Degrés d'alcool:4.2,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
12,1,Kronenbourg Blonde -  6 x 33 cl Barquette de 4 Paniers,"Boissons, Bières,Kronenbourg","4,1004",1,,0,,,,,3080216039763,65039,,Kronenbourg,3080216039763,,1,,,,,102,1,,,,,<p>Découvrez notre produit <strong>Kronenbourg Kronenbourg Blonde -  6 x 33 cl Barquette de 4 Paniers 3080216039763</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p>,"<p>Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6 x 33 cl Barquette de 4 Paniers. Production fraîche.</p>",,Kronenbourg Kronenbourg Blonde -  6 x 33 cl Barquette de 4 Paniers Achat demi gros,"Boissons, Bières,Kronenbourg,Kronenbourg,3080216039763,demi gros gros","Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6 x 33 cl Barquette de 4 Paniers.",3080216039763-Kronenbourg Blonde -  6 x 33 cl Barquette de 4 Paniers,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-12,2018-03-12,1,,0,"Unités par palette:336,Unités par demi-palette:168,PCB:336,Degrés d'alcool:4.2,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
13,1,Kronenbourg Blonde -  12 x 33 cl Fardeau de 2 Packs,"Boissons, Bières,Kronenbourg","7,412",1,,0,,,,,3080216039534,65011,,Kronenbourg,3080216039534,,1,,,,,103,1,,,,,<p>Découvrez notre produit <strong>Kronenbourg Kronenbourg Blonde -  12 x 33 cl Fardeau de 2 Packs 3080216039534</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p>,"<p>Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  12 x 33 cl Fardeau de 2 Packs. Production fraîche.</p>",,Kronenbourg Kronenbourg Blonde -  12 x 33 cl Fardeau de 2 Packs Achat demi gros,"Boissons, Bières,Kronenbourg,Kronenbourg,3080216039534,demi gros gros","Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  12 x 33 cl Fardeau de 2 Packs.",3080216039534-Kronenbourg Blonde -  12 x 33 cl Fardeau de 2 Packs,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-13,2018-03-13,1,,0,"Unités par palette:168,Unités par demi-palette:84,PCB:168,Degrés d'alcool:4.2,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
14,1,Kronenbourg Blonde -  6 x 33 cl Boite - Barquette de 4 Packs,"Boissons, Bières,Kronenbourg","3,4003",1,,0,,,,,3080216048802,16653,,Kronenbourg,3080216048802,,1,,,,,104,1,,,,,<p>Découvrez notre produit <strong>Kronenbourg Kronenbourg Blonde -  6 x 33 cl Boite - Barquette de 4 Packs 3080216048802</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p>,"<p>Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6 x 33 cl Boite - Barquette de 4 Packs. Production fraîche.</p>",,Kronenbourg Kronenbourg Blonde -  6 x 33 cl Boite - Barquette de 4 Packs Achat demi gros,"Boissons, Bières,Kronenbourg,Kronenbourg,3080216048802,demi gros gros","Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6 x 33 cl Boite - Barquette de 4 Packs.",3080216048802-Kronenbourg Blonde -  6 x 33 cl Boite - Barquette de 4 Packs,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-14,2018-03-14,1,,0,"Unités par palette:520,Unités par demi-palette:260,PCB:4,Degrés d'alcool:4.2,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
15,1,Kronenbourg Blonde -  12 x 33 cl Boite -Fardeau de 2 Packs,"Boissons, Bières,Kronenbourg","6,3684",1,,0,,,,,3080216048741,16649,,Kronenbourg,3080216048741,,1,,,,,105,1,,,,,<p>Découvrez notre produit <strong>Kronenbourg Kronenbourg Blonde -  12 x 33 cl Boite -Fardeau de 2 Packs 3080216048741</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p>,"<p>Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  12 x 33 cl Boite -Fardeau de 2 Packs. Production fraîche.</p>",,Kronenbourg Kronenbourg Blonde -  12 x 33 cl Boite -Fardeau de 2 Packs Achat demi gros,"Boissons, Bières,Kronenbourg,Kronenbourg,3080216048741,demi gros gros","Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  12 x 33 cl Boite -Fardeau de 2 Packs.",3080216048741-Kronenbourg Blonde -  12 x 33 cl Boite -Fardeau de 2 Packs,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-15,2018-03-15,1,,0,"Unités par palette:260,Unités par demi-palette:130,PCB:2,Degrés d'alcool:4.2,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
16,1,Kronenbourg Blonde -  1 x 50 cl Boite - Barquette de 24 Boites,"Boissons, Bières,Kronenbourg","0,8894",1,,0,,,,,3080216043210,66212,,Kronenbourg,3080216043210,,1,,,,,106,1,,,,,<p>Découvrez notre produit <strong>Kronenbourg Kronenbourg Blonde -  1 x 50 cl Boite - Barquette de 24 Boites 3080216043210</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p>,"<p>Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  1 x 50 cl Boite - Barquette de 24 Boites. Production fraîche.</p>",,Kronenbourg Kronenbourg Blonde -  1 x 50 cl Boite - Barquette de 24 Boites Achat demi gros,"Boissons, Bières,Kronenbourg,Kronenbourg,3080216043210,demi gros gros","Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  1 x 50 cl Boite - Barquette de 24 Boites.",3080216043210-Kronenbourg Blonde -  1 x 50 cl Boite - Barquette de 24 Boites,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-16,2018-03-16,1,,0,"Unités par palette:1920,Unités par demi-palette:960,PCB:24,Degrés d'alcool:4.2,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
