Product ID,Active (0/1),Name *,"Categories (x,y,z...)",Price tax excluded or Price tax included,Tax rules ID,Wholesale price,On sale (0/1),Discount amount,Discount percent,Discount from (yyyy-mm-dd),Discount to (yyyy-mm-dd),Reference #,Supplier reference #,Supplier,Manufacturer,EAN13,UPC,Ecotax,Width,Height,Depth,Weight,Quantity,Minimal quantity,Visibility,Additional shipping cost,Unity,Unit price,Short description,Description,"Tags (x,y,z...)",Meta title,Meta keywords,Meta description,URL rewritten,Text when in stock,Text when backorder allowed,"Available for order (0 = No, 1 = Yes)",Product available date,Product creation date,"Show price (0 = No, 1 = Yes)","Image URLs (x,y,z...)","Delete existing images (0 = No, 1 = Yes)",Feature(Name:Value:Position),"Available online only (0 = No, 1 = Yes)",Condition,"Customizable (0 = No, 1 = Yes)","Uploadable files (0 = No, 1 = Yes)","Text fields (0 = No, 1 = Yes)",Out of stock,ID / Name of shop,Advanced stock management,Depends On Stock,Warehouse
10,1,Blonde -  6x25 cl Fardeau de 4 Packs,"Boissons, Bières","2,8967",1,,0,,,,,3080216047645,15812,,Kronenbourg,3080216047645,,1,,,,,100,1,,,Pack,,<p>Découvrez notre produit Kronenbourg Blonde -  6x25 cl Fardeau de 4 Packs 3080216047645</p>,"<p>Cette Boissons, Bières de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6x25 cl Fardeau de 4 Packs.</p>",,Kronenbourg Blonde -  6x25 cl Fardeau de 4 Packs Achat demi gros,"Boissons, Bières,Kronenbourg,3080216047645,demi gros gros","Cette Boissons, Bières de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6x25 cl Fardeau de 4 Packs.",3080216047645-Blonde -  6x25 cl Fardeau de 4 Packs,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,,0,"Unités par palette:416,Unités par demi-palette:208,PCB:4,Degrés d'alcool:4.2,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
11,1,Blonde -  10 x 25 cl Fardeau de 2 Packs,"Boissons, Bières","4,5888",2,,0,,,,,3080216047690,15818,,Kronenbourg,3080216047690,,1,,,,,101,1,,,Pack,,<p>Découvrez notre produit Kronenbourg Blonde -  10 x 25 cl Fardeau de 2 Packs 3080216047690</p>,"<p>Cette Boissons, Bières de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  10 x 25 cl Fardeau de 2 Packs.</p>",,Kronenbourg Blonde -  10 x 25 cl Fardeau de 2 Packs Achat demi gros,"Boissons, Bières,Kronenbourg,3080216047690,demi gros gros","Cette Boissons, Bières de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  10 x 25 cl Fardeau de 2 Packs.",3080216047690-Blonde -  10 x 25 cl Fardeau de 2 Packs,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-11,2018-03-11,1,,0,"Unités par palette:272,Unités par demi-palette:136,PCB:2,Degrés d'alcool:4.2,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
